model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error,judge_score,judge_reason,judge_method,em_score,lexical_contains_score,contains_score,judge_status,score_source,expected_answer_chars,row_cost_cny,contains_per_1k_output_tokens,contains_per_cny,api_failed,content_filter,infra_api_failed,eval_valid
qwen,niah,32000,75.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,27541,5,0,27546,2.34,6,21,31730,v2-niah-32000-75-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,,,,,1,1,1,not_required,lexical,5,0.110184,200.0,9.075727873375444,0,0,0,1
qwen,niah,32000,75.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,13009,6,0,13015,1.84,7,19,31922,v2-niah-32000-75-04-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,,,,,1,1,1,not_required,lexical,6,0.05206,166.66666666666666,19.208605455243948,0,0,0,1
qwen,niah,32000,75.0,同店销售额同比增长了多少？,8.9%,8.9%,27118,4,0,27122,2.2,4,13,31862,v2-niah-32000-75-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.108488,250.0,9.217609320846545,0,0,0,1
qwen,niah,32000,75.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,26997,14,0,27011,2.39,15,20,31738,v2-niah-32000-75-06-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,,,,,1,1,1,not_required,lexical,10,0.108044,71.42857142857143,9.255488504683276,0,0,0,1
qwen,niah,32000,75.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,,0,0,0,0,0.0,0,21,31919,v2-niah-32000-75-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,0,0,0,not_required,lexical,4,0.0,0.0,0.0,1,0,1,0
qwen,niah,32000,75.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,27682,5,0,27687,2.03,5,18,31885,v2-niah-32000-75-08-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.110748,200.0,9.029508433560878,0,0,0,1
qwen,niah,32000,75.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,26984,3,0,26987,2.96,3,23,31734,v2-niah-32000-75-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.107948,333.3333333333333,9.263719568681216,0,0,0,1
qwen,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,12964,4,0,12968,2.12,4,23,31755,v2-niah-32000-90-00-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.051872,250.0,19.278223318938927,0,0,0,1
qwen,niah,32000,90.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,27709,6,0,27715,2.4,7,19,31901,v2-niah-32000-90-01-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,,,,,1,1,1,not_required,lexical,6,0.11086,166.66666666666666,9.020386072523904,0,0,0,1
qwen,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,27118,4,0,27122,1.52,4,13,31862,v2-niah-32000-90-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,1,1,1,not_required,lexical,4,0.108488,250.0,9.217609320846545,0,0,0,1
qwen,niah,32000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,27013,5,0,27018,3.23,6,21,31738,v2-niah-32000-90-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,,,,,1,1,1,not_required,lexical,5,0.108072,200.0,9.253090532237767,0,0,0,1
qwen,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,27708,4,0,27712,1.56,4,21,31896,v2-niah-32000-90-04-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.110848,250.0,9.02136258660508,0,0,0,1
qwen,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,,0,0,0,0,0.0,0,13,31896,v2-niah-32000-90-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,0,0,0,not_required,lexical,4,0.0,0.0,0.0,1,0,1,0
qwen,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,12964,4,0,12968,0.83,4,23,31755,v2-niah-32000-90-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.051872,250.0,19.278223318938927,0,0,0,1
qwen,niah,32000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,,0,0,0,0,0.0,0,21,31919,v2-niah-32000-90-07-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,0,0,0,not_required,lexical,4,0.0,0.0,0.0,1,0,1,0
qwen,niah,32000,90.0,同店销售额同比增长了多少？,8.9%,,0,0,0,0,0.0,0,13,31896,v2-niah-32000-90-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,,,,,0,0,0,not_required,lexical,4,0.0,0.0,0.0,1,0,1,0
qwen,niah,32000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,26066,3,0,26069,2.71,3,23,31696,v2-niah-32000-90-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.104276,333.3333333333333,9.589934404848671,0,0,0,1
qwen,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,27178,4,0,27182,1.83,4,21,31907,v2-niah-32000-100-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.108728,250.0,9.197262894562577,0,0,0,1
qwen,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,27729,7,0,27736,2.01,8,16,31922,v2-niah-32000-100-01-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,0,0,0,not_required,lexical,5,0.110944,0.0,0.0,0,0,0,1
qwen,niah,32000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,27540,3,0,27543,1.8,3,23,31719,v2-niah-32000-100-02-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,,,,,1,1,1,not_required,lexical,3,0.110172,333.3333333333333,9.076716407072578,0,0,0,1
qwen,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,26239,4,0,26243,2.17,4,21,31909,v2-niah-32000-100-03-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.104972,250.0,9.526349883778531,0,0,0,1
qwen,niah,32000,100.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,13007,5,0,13012,1.62,5,16,31872,v2-niah-32000-100-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.052048,200.0,19.213034122348603,0,0,0,1
qwen,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,12974,14,0,12988,1.58,15,20,31697,v2-niah-32000-100-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,,,,,1,1,1,not_required,lexical,10,0.051952,71.42857142857143,19.24853711117955,0,0,0,1
qwen,niah,32000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,27178,4,0,27182,3.62,4,21,31907,v2-niah-32000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,,,,,1,1,1,not_required,lexical,4,0.108728,250.0,9.197262894562577,0,0,0,1
qwen,niah,32000,100.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,12997,5,0,13002,1.54,5,18,31873,v2-niah-32000-100-07-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,,,,,1,1,1,not_required,lexical,5,0.052008,200.0,19.227811105983694,0,0,0,1
qwen,niah,32000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,12974,14,0,12988,1.88,15,20,31697,v2-niah-32000-100-08-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,,,,,1,1,1,not_required,lexical,10,0.051952,71.42857142857143,19.24853711117955,0,0,0,1
qwen,niah,32000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,13005,5,0,13010,1.1,5,16,31915,v2-niah-32000-100-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,,,,,1,1,1,not_required,lexical,5,0.05204,200.0,19.21598770176787,0,0,0,1
deepseek,multi_hop,8000,,按照计划，2025 年第一季度对应的研发费用预算约是多少？,9.45亿元,126亿元 × 7.5% = 9.45亿元。,5451,15,1024,5466,0.79,22,29,7992,v2-multihop-001-mh_finance_01,v2,multi_hop,multi_hop,finance,medium,short_span,2,,mh_finance_01,"[""公司披露 2025 年第一季度收入为 126 亿元。"", ""董事会会议纪要提到，研发费用率计划提升至收入的 7.5%。""]",2.0,auto,"[""9.45亿"", ""9.45 亿元""]",,,,,0,1,1,not_required,lexical,6,0.004559,66.66666666666667,219.34634788330777,0,0,0,1
deepseek,multi_hop,8000,,公司 2025 年的净利润目标金额约为多少？,40亿元,40亿元。,3253,3,896,3256,0.48,5,22,7995,v2-multihop-002-mh_finance_02,v2,multi_hop,multi_hop,finance,hard,short_span,2,,mh_finance_02,"[""2024 年全年净利润为 32 亿元。"", ""财报附注说明，2025 年净利润目标为在上年基础上增长 25%。""]",2.0,auto,"[""40亿"", ""40.0亿元""]",,,,,0,1,1,not_required,lexical,4,0.002453,333.3333333333333,407.6640847941297,0,0,0,1
deepseek,multi_hop,8000,,按上述口径，本年销售费用约为多少？,12亿元,30亿元,4421,2,0,4423,1.18,4,17,7981,v2-multihop-003-mh_finance_03,v2,multi_hop,multi_hop,finance,hard,short_span,3,,mh_finance_03,"[""公司本年营业收入为 200 亿元。"", ""年报披露综合毛利率为 40%。"", ""管理层说明，销售费用约占毛利的 15%。""]",3.0,auto,"[""12亿""]",,,,,0,0,0,not_required,lexical,4,0.004425,0.0,0.0,0,0,0,1
deepseek,multi_hop,8000,,公司净利润总额约为多少？,20亿元,20亿元。,4416,3,896,4419,18.91,5,12,7961,v2-multihop-004-mh_finance_04,v2,multi_hop,multi_hop,finance,medium,short_span,2,,mh_finance_04,"[""公司每股收益（EPS）为 2.5 元。"", ""招股书显示总股本为 8 亿股。""]",2.0,auto,"[""20亿""]",,,,,0,1,1,not_required,lexical,4,0.003616,333.3333333333333,276.5486725663717,0,0,0,1
deepseek,multi_hop,8000,,公司第一季度季报最晚应在哪天前披露？,5月15日,3月31日,4424,4,896,4428,0.59,5,18,7971,v2-multihop-005-mh_finance_05,v2,multi_hop,multi_hop,finance,medium,short_span,2,,mh_finance_05,"[""监管要求，季报需在季度结束后 45 天内披露。"", ""公司第一季度的截止日为 3 月 31 日。""]",2.0,auto,"[""5月15日前"", ""5 月 15 日"", ""05-15""]",,,,,0,0,0,not_required,lexical,5,0.003626,0.0,0.0,0,0,0,1
deepseek,multi_hop,8000,,公司下调全年营收指引的主要原因是什么？,海外市场需求疲软导致订单下滑,海外市场需求疲软。,5440,5,1024,5445,1.01,9,19,7986,v2-multihop-006-mh_finance_06,v2,multi_hop,multi_hop,finance,hard,short_span,2,,mh_finance_06,"[""三季报显示公司海外订单同比下降 30%。"", ""管理层在业绩说明会上解释，海外市场需求疲软是主要拖累因素。""]",2.0,judge,"[""海外需求疲软"", ""海外订单下降""]",,1.0,回答明确指出海外市场需求疲软，与参考答案核心原因一致,manual_review,0,0,1,adjudicated,judge,14,0.004528,200.0,220.84805653710248,0,0,0,1
deepseek,multi_hop,8000,,公司的净现金（现金及等价物减去短期借款）为多少？,20亿元,20亿元,5444,2,1024,5446,1.11,4,24,7976,v2-multihop-007-mh_finance_07,v2,multi_hop,multi_hop,finance,medium,short_span,2,,mh_finance_07,"[""资产负债表显示现金及现金等价物为 50 亿元。"", ""附注列示短期借款为 30 亿元。""]",2.0,auto,"[""20亿""]",,,,,1,1,1,not_required,lexical,4,0.004526,500.0,220.94564737074683,0,0,0,1
deepseek,multi_hop,8000,,按标准产能估算，A5 产线一天可生产多少件？,2520件,2160件,4430,3,896,4433,0.56,5,22,7974,v2-multihop-008-mh_manufacturing_01,v2,multi_hop,multi_hop,manufacturing,medium,short_span,2,,mh_manufacturing_01,"[""A5 产线每小时标准产能为 180 件。"", ""生产运营日报显示，本周该产线平均每天开机 14 小时。""]",2.0,auto,"[""2520""]",,,,,0,0,0,not_required,lexical,5,0.00363,0.0,0.0,0,0,0,1
deepseek,multi_hop,8000,,一个批次预计可得到多少公斤合格成品？,460公斤,460公斤,4417,2,896,4419,0.48,5,18,7965,v2-multihop-009-mh_manufacturing_02,v2,multi_hop,multi_hop,manufacturing,medium,short_span,2,,mh_manufacturing_02,"[""B 车间单批次投料 500 公斤。"", ""工艺文件规定，该产品综合成品率为 92%。""]",2.0,auto,"[""460"", ""460kg""]",,,,,1,1,1,not_required,lexical,5,0.003615,500.0,276.62517289073304,0,0,0,1
